id,author,year,period_of_year,title,obj_plant,obj_animal,obj_ecosystem,communities_populations,obj_ecosystem_int,obj_landscape,obj_socioecological,obj_soil,obj_interactions,obj_climate,obj_litter,obj_others,exclusives,high_level,high_com,high_ecos,high_landscape,high_socio,object_of_study_anthropic,object_of_study_interaction,plant_seeds,plant_juvenile,plant_adults,plant_not_specified,atlantic_forest,amazon,cerrado,caatinga,pampa
2411,"Durigan, G. and Bernacci, L.C. and Franco, G.A.D.C. and Arbocz, G.D.F. and Metzger, J.P. and Catharino, E.L.M.",2008,2006-2010,"Successional stage and geographic features determine floristic similarity among Atlantic Forest remnants, Sao Paulo State, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
2412,"Zwiener, V.P. and Cardoso, F.C.G. and Padial, A.A. and Marques, M.C.M.",2014,2011-2015,Disentangling the effects of facilitation on restoration of the Atlantic Forest,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,1,1,0,0,1,0,0,0,0
2413,"Sydenstricker-Neto, J and Parmenter, AW and DeGloria, SD",2004,2001-2005,Participatory reference data collection methods for accuracy assessment of land-cover change maps,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
2414,"Joslin, AH and Vasconcelos, SS and Oliviera, FD and Kato, OR and Morris, L and Markewitz, D",2019,2016-2020,A Slash-And-Mulch Improved-Fallow Agroforestry System: Growth and Nutrient Budgets over Two Rotations,1,0,1,0,1,0,1,0,0,0,0,0,3,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
1084,"Farneda, FZ and Meyer, CFJ and Grelle, CEV",2020,2016-2020,Effects of land-use change on functional and taxonomic diversity of Neotropical batsPalavras-chave,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2416,"Venegas-GonzÃ¡lez, A and Mello, FNA and Schnitzer, SA and CÃ©sar, RG and Tomazello, M",2020,2016-2020,The negative effect of lianas on tree growth varies with tree species and seasonPalavras-chave,1,0,0,1,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,NA,plant plant,0,0,1,0,1,0,0,0,0
2417,"Santos, J.R. and Freitas, C.C. and Araujo, L.S. and Dutra, L.V. and Mura, J.C. and Gama, F.F. and Soler, L.S. and Sant'Anna, S.J.S.",2003,2001-2005,Airborne P-band SAR applied to the aboveground biomass studies in the Brazilian tropical rainforest,1,0,1,0,1,1,0,0,0,0,0,0,3,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
2420,"De Araujo, L.S. and Dos Santos, J.R. and Krug, T. and Shimabukuro, Y.E. and Pardi Lacruz, M.S.",2001,2001-2005,Multitemporal TM/Landsat images for monitoring timber exploitation areas in the Brazilian Amazonia,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
2422,"Scipioni, M.C. and Longhi, S.J. and Brandelero, C. and de AraÃºjo Pedron, F. and Reinert, D.J.",2012,2011-2015,"PHYTOSOCIOLOGICAL ANALYSIS OF A FRAGMENT OF SEASONAL FOREST FOUND IN THE SOIL CATENA ON MORRO DO CERRITO IN SANTA MARIA, RS, BRAZIL",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,0,0,0,0,1
2424,"do Couto, W.H. and dos Anjos, L.H.C. and Toledo, L.O. and Pereira, M.G. and Queiros, M.M.",2009,2006-2010,"PHYTOSOCIOLOGY AND FLORISTIC DIVERSITY IN A CERRADO AREA UNDER DIFFERENT ANTROPIZATION LEVELS, RIO PARDO DE MINAS, MG",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,0,0,1,0,0
2425,"Hoch, L and Pokorny, B and De Jong, W",2009,2006-2010,How successful is tree growing for smallholders in the Amazon?,1,0,0,0,0,0,1,0,0,0,0,0,2,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
2427,"ManhÃ£es, A.P. and PantaleÃ£o, L.C. and Moraes, L.F.D. and Amazonas, N.T. and Saavedra, M.M. and Mantuano, D. and Sansevero, J.B.B.",2022,2021-2025,Functional trajectory for the assessment of ecological restoration success,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
2428,"Porro, R.",2005,2001-2005,"Palms, pastures, and swidden fields: The grounded political ecology of ""agro-extractive/shifting-cultivator peasants"" in Maranhao, Brazil",1,0,0,0,0,0,1,0,0,0,0,0,2,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
2429,"Muler, A.E. and Rother, D.C. and Brancalion, P.S. and Naves, R.P. and Rodrigues, R.R. and Pizo, M.A.",2014,2011-2015,Can overharvesting of a non-timber-forest-product change the regeneration dynamics of a tropical rainforest? The case study of Euterpe edulis,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,1,0,0,0,1,0,0,0,0
2430,"Dias, DFC and Ribeiro, MC and Felber, YT and Cintra, ALP and de Souza, NS and Hasui, Ã‰",2016,2016-2020,"Beauty before age: landscape factors influence bird functional diversity in naturally regenerating fragments, but regeneration age does not",0,1,0,NA,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
2431,"Schwartz, G and Falkowski, V and PeÃ±a-Claros, M",2017,2016-2020,Natural regeneration of tree species in the Eastern Amazon: Short-term responses after reduced-impact logging,1,0,0,1,0,0,1,0,0,0,0,0,2,socioecological,0,0,0,1,socioecological,NA,0,1,0,0,0,1,0,0,0
2432,"Ferreira de Alencar Mendes, B.T. and Pinheiro, M.R. and Barretto, E.H.P. and Barreiros, A.M. and Correia Furquim, S.A. and Junqueira Villela, F.N.",2023,2021-2025,Impacts of Slash-and-Burn Cultivation on the Soil and Vegetation of the Atlantic Forest in Southeastern Brazil,1,0,0,1,0,0,1,1,0,0,0,0,3,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,1,0,0,0,0
2434,"Matos, F.A.R. and Edwards, D.P. and S. Magnago, L.F. and Heringer, G. and Viana Neri, A. and Buttschardt, T. and Dudeque Zenni, R. and Tavares De Menezes, L.F. and Zamborlini Saiter, F. and Reynaud Schaefer, C.E.G. and Vieira Hissa Safar, N. and Pacheco Da Silva, M. and Simonelli, M. and Martins, S.V. and Brancalion, P.H.S. and A. Meira-Neto, J.A.",2023,2021-2025,"Invasive alien acacias rapidly stock carbon, but threaten biodiversity recovery in young second-growth forests",1,0,1,1,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,NA,0,0,1,0,1,0,0,0,0
2435,"Ribeiro, IMC and de Arruda, ECP and De Oliveira, AFM and De Almeida, JS",2021,2021-2025,PHYSICAL AND CHEMICAL DEFENSES OF Cenostigma pyramidale (FABACEAE): A PIONEER SPECIES IN SUCCESSIONAL CAATINGA AREAS,1,0,0,1,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,herbivory,0,0,1,0,0,0,0,1,0
2437,"Lima, M.T. and Tonello, K.C. and Leite, E.C. and Franco, F.S. and CorrÃªa, C.J.P.",2020,2016-2020,Environmental recovery dynamics of waste dumps in calcary mining by natural regeneration,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
2440,"Medeiros, H. and Castro, W. and Salimon, C.I. and da Silva, I.B. and Silveira, M.",2013,2011-2015,"Tree mortality, recruitment and growth in a bamboo dominated forest fragment in southwestern Amazonia, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,0,1,0,0,0
1110,"AragÃ£o, L.E.O.C. and Poulter, B. and Barlow, J.B. and Anderson, L.O. and Malhi, Y. and Saatchi, S. and Phillips, O.L. and Gloor, E.",2014,2011-2015,Environmental change and the carbon balance of Amazonian forests,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0
2444,"de Moraes, LFD and Campello, EFD and Pereira, MG and Loss, A",2008,2006-2010,"Soil characteristics in degraded area restoration at Reserva Biologica de Poco das Antas, RJ",0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
2451,"Vibrans, AC and McRoberts, RE and Moser, P and Nicoletti, AL",2013,2011-2015,Using satellite image-based maps and ground inventory data to estimate the area of the remaining Atlantic forest in the Brazilian state of Santa Catarina,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,NA,NA,0,0,0,1,1,0,0,0,0
2452,"FalcÃ£o, H.M. and Medeiros, C.D.B. and FonsÃªca, M.B. and do EspÃ­rito-Santo, M.M. and Santos, M.G. and Almeida, J.S.",2022,2021-2025,Variation in the water use and gas exchange of two Brazilian tropical dry forest phytophysiognomies in response to successional stage,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,0,0,0,1,0
2454,"D'Oliveira, M.V.N. and Guarino, E.D.S. and Oliveira, L.C. and Ribas, L.A. and AcuÃ±a, M.H.A.",2013,2011-2015,Can forest management be sustainable in a bamboo dominated forest? A 12-year study of forest dynamics in western Amazon,1,0,1,1,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,1,0,0,1,0,0,0
2457,"Menezes, TGC and Melo, FPL",2019,2016-2020,Assembly patterns of tree seedling communities in a human-dominated Tropical landscape,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,NA,NA,0,1,0,0,1,0,0,0,0
2458,"da Silva Junior, J.C.C. and Rovedder, A.P.M. and Capitani, L.C. and Schenato, R.B. and Neuenschwander, F. and Peccatti, A. and da Silva, R.P.",2021,2021-2025,Does the high density of Psychotria shrubs in the understory influence the natural regeneration of trees?,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,0,0,0,0,0,0,1
2464,"Bambi, P and Tonin, AM and Rezende, RD and Vieira, FC and Miranda, FGG and Boyero, L and Goncalves, JF Jr",2023,2021-2025,The legacy of forest logging on organic matter inputs and storage in tropical streams,0,0,1,NA,1,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,,NA,,,,,0,0,1,0,0
2466,"Souza, AF and Forgiarini, C and Longhi, SJ and Brena, DA",2008,2006-2010,Regeneration patterns of a long-lived dominant conifer and the effects of logging in southern South America,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,0,0,1,0,0,0,0
2468,"ArÃ©valo-Sandi, A.R. and Norris, D.",2018,2016-2020,Short term patterns of germination in response to litter clearing and exclosure of large terrestrial vertebrates along an Amazon forest regrowth gradient,1,0,0,1,1,0,0,0,1,0,1,0,3,ecosystem,0,1,0,0,,seed removal,0,0,0,1,0,1,0,0,0
2469,"Morel, JD and Pereira, JAA and dos Santos, RM and de Aguiar-Campos, N and Machado, ELM",2018,2016-2020,FUNCTIONAL CHARACTERISATION OF AN ANTHROPISED ATLANTIC FOREST FRAGMENT,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,1,0,0,0,0
2470,"Scheeres, J. and de Jong, J. and Brede, B. and Brancalion, P.H.S. and Broadbent, E.N. and Zambrano, A.M.A. and Gorgens, E.B. and Silva, C.A. and Valbuena, R. and Molin, P. and Stark, S. and Rodrigues, R.R. and Santoro, G.B. and Resende, A.F. and de Almeida, C.T. and de Almeida, D.R.A.",2023,2021-2025,Distinguishing forest types in restored tropical landscapes with UAV-borne LIDAR,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,1,0,1,0,0
2471,"da Silva, CA and Londe, V and Andrade, SAL and Joly, CA and Vieira, SA",2020,2016-2020,Fine root-arbuscular mycorrhizal fungi interaction in Tropical Montane Forests: Effects of cover modifications and season,0,0,0,NA,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
2472,"Martins, K.G. and Marques, M.C.M. and dos Santos, E. and Marques, R.",2015,2011-2015,Effects of soil conditions on the diversity of tropical forests across a successional gradient,1,0,0,1,0,0,0,1,0,0,0,0,2,communities,1,0,0,0,,NA,0,0,0,1,1,0,0,0,0
2475,"Lu, DS and Li, GY and Moran, E and Kuang, WH",2014,2011-2015,A comparative analysis of approaches for successional vegetation classification in the Brazilian Amazon,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
2477,"Silva, A.L. and Alves, D.S. and Ferreira, M.P.",2018,2016-2020,Landsat-Based Land Use Change Assessment in the Brazilian Atlantic Forest: Forest Transition and Sugarcane Expansion,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,1,0,0,0,0
2480,"Sloan, S",2022,2021-2025,Reforestation reversals and forest transitions,0,0,0,NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2487,"Romanowski, L.L. and Zanata, T.B. and Marques, M.C.M. and Carlucci, M.B. and Varassin, I.G.",2021,2021-2025,"Increased reproductive trait diversity, evolutionary history and distinctiveness during the succession of tropical forest",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,1,0,0,0,1,0,0,0,0
2489,"CÃ©sar, R.G. and Leite, H.P.P. and Martins, J.T. and Amarante, K.M. and Torres, B.F. and Mello, F.N.A. and Vidal, E.J. and Brancalion, P.H.S.",2018,2016-2020,Shift in Abundance From Seedling to Juvenile Gives Lianas Advantage Over Trees: A Case Study in the Atlantic Forest Hotspot,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,1,1,1,0,1,0,0,0,0
2491,"dos Santos, BR and Pereira, JA and Oliveira, ML and Rocha, CTV and Londe, V",2020,2016-2020,Forest Matrix Favors the Recovering of Seed Rain in Areas Undergoing Restoration,1,0,0,1,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,1,0,0,0,1,0,0,0,0
1119,"McGrath, D.A. and Smith, C.K. and Gholz, H.L. and Oliveira, F.D.A.",2001,2001-2005,Effects of land-use change on soil nutrient dynamics in Amazonia,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0
2498,"Oliveira-Filho, A.T. and De Mello, J.M. and Scolforo, J.R.S.",1997,1996-2000,Effects of past disturbance and edges on tree community structure and dynamics within a fragment of tropical semideciduous forest in south-eastern Brazil over a five-year period (1987-1992),1,0,0,1,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,1,0,0,0,0
2499,"Dias, D.M. and Massara, R.L. and Bocchiglieri, A.",2019,2016-2020,Use of habitats by donkeys and cattle within a protected area of the Caatinga dry forest biome in northeastern Brazil,0,1,0,NA,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
2500,"Liebsch, D and Marcilio-Silva, V and Marcon, AK and Galvao, F and Mikich, SB and Marques, MCM",2021,2021-2025,How do trees survive a cyclone? The relative role of individual and site characteristics over mortality,1,0,0,1,0,1,0,0,0,1,0,0,3,landscape,0,0,1,0,,NA,0,0,1,0,1,0,0,0,0
2501,"Dos Santos, R. and Citadini-Zanette, V. and Leal-Filho, L.S. and Hennies, W.T.",2008,2006-2010,"Spontaneous vegetation on overburden piles in the Coal Basin of Santa Catarina, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,NA,NA,0,1,1,0,1,0,0,0,0
2505,"Cintra, I and Sfair, JC and Takata, ES and Almeida, J",2024,2021-2025,Functional structure of an herbaceous community on a natural regeneration gradient in a seasonally dry tropical forest,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,0,0,0,1,0
2506,"Camargo, PHSA and Carlo, TA and Brancalion, PHS and Pizo, MA",2022,2021-2025,Frugivore diversity increases evenness in the seed rain on deforested tropical landscapes,1,0,0,1,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,seed dispersal,1,0,0,0,1,0,0,0,0
2508,"Vindica, V.F. and Bargoena, L.R. and Santana, P.C. and Pimenta, J.A. and Cavalheiro, A.L. and Torezan, J.M.D. and Bianchini, E.",2020,2016-2020,Seed rain in a restoration site and in an adjacent remnant of Seasonal Atlantic Forest,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,1,0,0,0,1,0,0,0,0
2510,"Gomes, F.M. and Oliveira, C.C.D. and Rocha Miranda, R.D. and Costa, R.C.D. and Loiola, M.I.B.",2019,2016-2020,Relationships between soil seed bank composition and standing vegetation along chronosequences in a tropical dry forest in north-eastern Brazil,1,0,0,1,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,seed dispersal,1,1,1,0,0,0,0,1,0
2512,"Bonini, I and Marimon, BH and Matricardi, E and Phillips, O and Petter, F and Oliveira, B and Marimon, BS",2018,2016-2020,Collapse of ecosystem carbon stocks due to forest conversion to soybean plantations at the Amazon-Cerrado transition,1,0,1,0,1,1,1,1,0,0,1,0,6,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
2515,"FalcÃ£o, H.M. and Medeiros, C.D. and Silva, B.L.R. and Sampaio, E.V.S.B. and Almeida-Cortez, J.S. and Santos, M.G.",2015,2011-2015,Phenotypic plasticity and ecophysiological strategies in a tropical dry forest chronosequence: A study case with Poincianella pyramidalis,1,0,1,1,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,NA,NA,0,0,0,1,0,0,0,1,0
2516,"Polisel, R.T.",2013,2011-2015,"PHYTOSOCIOLOGICAL SURVEY AND SUCESSIONAL CHARACTER IN A PLOT OF SECONDARY RIPARIAN FOREST AT JUQUITIBA, SP, BRAZIL",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,NA,NA,0,1,1,0,1,0,0,0,0
2517,"de Souza, AL and Boina, A and Soares, CPB and Vital, BR and Gaspar, RD and de Lana, JM",2012,2011-2015,"PHYTOSOCIOLOGICAL STRUCTURE, VOLUME STOCKS, BIOMASS, CARBON AND CARBON DIOXIDE IN SEASONAL SEMIDECIDUOS FOREST",1,0,1,1,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,NA,0,0,1,0,1,0,0,0,0
2519,"Da Silva Neto, E.C. and Pereira, M.G. and Frade, E.F. and Da Silva, S.B. and De Carvalho, J.A. and Dos Santos, J.C.",2019,2016-2020,Temporal evaluation of soil chemical attributes after slash-and-burn agriculture in the Western Brazilian Amazon,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,1,0,0,0
2521,"Martello, F and de Bello, F and Morini, MSD and Silva, RR and de Souza-Campana, DR and Ribeiro, MC and Carmona, CP",2018,2016-2020,Homogenization and impoverishment of taxonomic and functional diversity of ants in Eucalyptus plantations,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
2522,"Rosa, I.M.D. and Purves, D. and Carreiras, J.M.B. and Ewers, R.M.",2015,2011-2015,Modelling land cover change in the Brazilian Amazon: temporal changes in drivers and calibration issues,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,NA,NA,0,0,0,1,0,1,0,0,0
2524,"Gatti, F.D. and Rodrigues, T.H.A. and Figueiredo, L.A.D. and Carneiro, M.A.A.",2018,2016-2020,Longhorn Beetle (Coleoptera: Cerambycidae) Assemblage and the Structural Heterogeneity of Habitat at the Brazilian Atlantic Forest,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
2528,"Mamede, MD and de AraÃºjo, FS",2008,2006-2010,Effects of slash and burn practices on a soil seed bank of caatinga vegetation in Northeastern Brazil,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,NA,NA,1,0,0,0,0,0,0,1,0
2529,"Nogueira, L.R. and da Silva, C.F. and Pereira, M.G. and Gaia-Gomes, J.H. and da Silva, E.M.R.",2016,2016-2020,Biological Properties and Organic Matter Dynamics of Soil in Pasture and Natural Regeneration Areas in the Atlantic Forest Biome,1,0,1,0,1,0,1,1,0,0,0,0,4,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,1,0,0,0,0
2530,"Amaral, W.G. and Pereira, I.M. and Amaral, C.S. and Machado, E.L.M. and Rabelo, L.D.O.",2013,2011-2015,"DYNAMICS OF THE SHRUB AND TREE VEGETATION COLONIZING AN AREA DEGRADED BY GOLD MINED IN DIAMANTINA, MINAS GERAIS STATE",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,0,0,1,0,0
2532,"Santos, G.L. and Pereira, M.G. and de Carvalho, D.C. and dos Santos, R.N. and Delgado, R.C. and Torres, J.L.R. and da Silva Cravo, M.D.",2019,2016-2020,Relationship between the environmental conditions and floristic patterns in two phytophysiognomies of the Brazilian Cerrado,1,0,0,1,0,0,0,1,0,0,0,0,2,communities,1,0,0,0,NA,NA,0,1,1,0,0,0,1,0,0
2534,"de Sena, FH and Lustosa, BM and Silva, SRS and Falcao, HM and de Almeida, JS",2021,2021-2025,Herbivory and leaf traits of two tree species from different successional stages in a tropical dry forest,1,0,0,1,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,herbivory,0,0,0,1,0,0,0,1,0
2536,"Castro, RVO and Soares, CPB and Leite, HG and de Souza, AL and Martins, FB and Nogueira, GS and de Oliveira, MLR",2020,2016-2020,Validation of complete individual tree model for a seasonal semideciduous forest,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
2537,"Fujisaka, S. and Escobar, G. and Veneklaas, E.",1998,1996-2000,Plant community diversity relative to human land uses in an Amazon forest colony,1,0,0,1,0,0,1,0,0,0,0,0,2,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
2538,"Secco, RT and Acra, LA and Coraiola, M",2019,2016-2020,Natural regeneration in an area of shallow cut Pinus taeda L,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,0,0,1,0,0,0,0
2539,"Katayama, M.V. and Zima, P.V.Q. and Perrella, D.F. and Francisco, M.R.",2017,2016-2020,"Successional stage effect on the availability of tree cavities for cavity-nesting birds in an Atlantic Forest park from the state of Sao Paulo, Brazil",0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
2541,"Pizo, MA and dos Santos, BTP",2011,2011-2015,"Frugivory, Post-feeding Flights of Frugivorous Birds and the Movement of Seeds in a Brazilian Fragmented Landscape",0,1,0,NA,1,1,0,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,seed dispersal,NA,NA,NA,NA,1,0,0,0,0
2544,"dos Santos, JFC and Gleriani, JM and Velloso, SGS and de Souza, GSA and do Amaral, CH and Torres, FTP and Medeiros, ND and dos Reis, M",2019,2016-2020,Wildfires as a major challenge for natural regeneration in Atlantic Forest,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,1,0,0,0,0
2545,"de Freitas, TC and Gomes, GC and Molina, AR and Guarino, EDG and Iserhard, CA and Beltrame, R",2022,2021-2025,Artificial perches increase bird-mediated seed rain in agricultural fallow area in southern Brazil,1,1,0,1,1,1,1,0,1,0,0,0,5,socioecological,0,0,0,1,socioecological,seed dispersal,1,0,0,0,1,0,0,0,0
2550,"dos Santos, GL and Pereira, MG and Delgado, RC and Torres, JLR and Cravo, MDD and Barreto, AC and Magistrali, IC",2020,2016-2020,Evaluation of natural regeneration and recovery of environmental services in a watershed in the Cerrado-Brazil,1,0,1,0,1,0,1,0,0,0,0,0,3,socioecological,0,0,0,1,socioecological,,0,0,0,1,0,0,1,0,0
2553,"Caliman, J.P. and Dos Reis, G.G. and Reis, M.D.G.F. and Leite, H.G. and Torres, C.M.M.E. and Volpato, M.M.L. and Resende, R.T. and Monte, M.A.",2020,2016-2020,TEMPORAL AND SPATIAL VARIABILITY OF THE DIAMETER DISTRIBUTION IN A SECONDARY BRAZILIAN ATLANTIC FOREST SUGGESTS SITE-SPECIFIC MANAGEMENT PRACTICES,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,1,0,0,0,0
1146,"Dutra, D.J. and Silveira, M.V.F. and Mataveli, G. and Ferro, P.D. and MagalhÃ£es, D.D.S. and de Medeiros, T.P. and Anderson, L.O. and AragÃ£o, L.E.O.E.C.D.",2024,2021-2025,Challenges for reducing carbon emissions from Land-Use and Land Cover Change in Brazil,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2558,"Costa, F and Magnusson, W",2002,2001-2005,"Selective logging effects on abundance, diversity, and composition of tropical understory herbs",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,0,1,0,0,0
2559,"Li, GY and Lu, DS and Moran, E and Hetrick, S",2011,2011-2015,Land-cover classification in a moist tropical region of Brazil with Landsat Thematic Mapper imagery,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,NA,NA,0,0,0,1,0,1,0,0,0
2560,"Klein, AS and Citadini-Zanette, V and Lopes, RP and dos Santos, R",2009,2006-2010,"Natural regeneration in an area degraded by coal mining in Santa Catarina State, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,0,0,1,0,0,0,0
